Volatility 3 Framework 2.10.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0x830565cc6590	0x3c4	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
4	System	0x83056e460080	0x3c8	Process	0x1fffff	SearchApp.exe Pid 4272
4	System	0x830565cc3a70	0x3cc	File	0x12019f	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
4	System	0x830565cc8530	0x3d0	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\WDI\LogFiles\WdiContextLog.etl.003
4	System	0xe786069904f0	0x3d4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL
4	System	0xe786069903e0	0x3d8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL
4	System	0xe786069900b0	0x3dc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL
4	System	0x830565cc79b0	0x3e0	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
4	System	0x830565cc62b4	0x3e4	IoCompletionReserve	0x13019f	
4	System	0x830569e2f9c0	0x3ec	TmRm	0x12007f	
4	System	0x830569e2f710	0x3f0	TmRm	0x1f007f	
4	System	0x830569e2f040	0x3f4	TmTm	0xf003f	
4	System	0xe786090822d0	0x3f8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL
4	System	0x830565cc83c0	0x404	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
4	System	0x830565cc8af0	0x408	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\LwtNetLog.etl
4	System	0x830565cc6b50	0x40c	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderApiLogger.etl
4	System	0x830565cc8dd0	0x410	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\Microsoft-Windows-Rdp-Graphics-RdpIdd-Trace.etl
4	System	0x830565cc8c60	0x414	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\NtfsLog.etl
4	System	0x830565cc8810	0x418	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\NetCore.etl
4	System	0x830565cc6cc0	0x41c	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RadioMgr.etl
4	System	0x830565cc45f0	0x420	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderAuditLogger.etl
4	System	0x830565cc7e00	0x424	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
4	System	0x830565cc73f0	0x428	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl
4	System	0xe7860a1664e0	0x42c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL
4	System	0x83056a0357f0	0x430	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\Wifi.etl
4	System	0xe78606833580	0x440	Directory	0x1	Device
4	System	0x8305695731f2	0x448	CoreMessaging	0x20003	
4	System	0x83056a1ebe30	0x44c	Event	0x1f0003	UniqueInteractiveSessionIdEvent
4	System	0x830565c8cee0	0x450	Event	0x1f0003	
4	System	0x8305696d7d30	0x454	Session	0x1	Session0
4	System	0x830569729570	0x458	File	0x20003	\Device\HarddiskVolume2\Windows\System32\config\SYSTEM
4	System	0xe78606833580	0x45c	Directory	0x1	Device
4	System	0x830569573380	0x460	File	0x3	\Device\HarddiskVolume2\Windows\System32\config\SYSTEM.LOG1
4	System	0xe78606ff39b0	0x464	Section	0x17	
4	System	0x830569573830	0x468	File	0x3	\Device\HarddiskVolume2\Windows\System32\config\SYSTEM.LOG2
4	System	0x830569572252	0x46c	DebugObject	0x3	
4	System	0x830569573512	0x470	Desktop	0x3	
4	System	0xe7860911c190	0x474	Section	0x17	
4	System	0x830565c8c5e0	0x478	Event	0x1f0003	
4	System	0xe7860a1665f0	0x47c	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\APPMODELUNLOCK
4	System	0x830569572892	0x480	Token	0x3	
4	System	0x8305695723e2	0x484	PsSiloContextNonPaged	0x3	
4	System	0x83056a2b9080	0x488	Thread	0x1fffff	Tid 484 Pid 4
4	System	0xe7860a285860	0x48c	SymbolicLink	0xf0001	ROOT#BasicDisplay#0000#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
4	System	0x83056a39b080	0x490	Process	0x102a	svchost.exe Pid 776
4	System	0x830569572a22	0x494	SymbolicLink	0x3	
4	System	0x830569573ce2	0x498	Mutant	0x3	
4	System	0x830565c8c460	0x49c	Event	0x1f0003	
4	System	0xe7860a285650	0x4a0	SymbolicLink	0xf0001	ROOT#BasicRender#0000#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
4	System	0x830569573e72	0x4a4	Semaphore	0x3	
4	System	0x8305695739c2	0x4a8	Timer	0x3	
4	System	0x830569ff0600	0x4ac	IoCompletion	0x1f0003	
4	System	0xe78606cf29b0	0x4b0	Section	0x17	
4	System	0x83056b0cb790	0x4b4	ALPC Port	0x1f0001	
4	System	0x830565b1e140	0x4b8	Process	0x102a	csrss.exe Pid 452
4	System	0xe7860911c550	0x4bc	Section	0x17	
4	System	0x830565b1e140	0x4c0	Process	0x102a	csrss.exe Pid 452
4	System	0x83056a039cf0	0x4c4	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
4	System	0x83056a03a140	0x4c8	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
4	System	0x830565b048e0	0x4cc	TmRm	0x1f007f	
4	System	0x830565465d00	0x4d8	TmRm	0x1f007f	
4	System	0x830569e307b0	0x4dc	TmTm	0xf003f	
4	System	0x83056a039730	0x4e0	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.blf
4	System	0x83056a0398a0	0x4e4	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
4	System	0x83056a038760	0x4e8	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
4	System	0x83056a0392e0	0x4ec	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
4	System	0xe7860a1663d0	0x4f4	Key	0x10	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS
4	System	0x83056a32c080	0x4f8	Process	0x102a	wininit.exe Pid 524
4	System	0x830569572ed2	0x4fc	Directory	0x20003	
4	System	0x83056a0727e0	0x500	File	0x140003	\Device\HarddiskVolume2\swapfile.sys
4	System	0xe786091fbe80	0x504	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NOTIFICATIONS\DATA
4	System	0x830565c8cf60	0x508	Event	0x1f0003	
4	System	0x830569573b52	0x50c	Profile	0x3	
4	System	0x83056a32c080	0x510	Process	0x102a	wininit.exe Pid 524
4	System	0x830565c8c060	0x514	Event	0x1f0003	
4	System	0x83056a1fb460	0x518	Event	0x1f0003	
4	System	0x83056a072650	0x51c	File	0x150003	\Device\HarddiskVolume2\DumpStack.log.tmp
4	System	0x83056a070a30	0x520	File	0x140003	\Device\HarddiskVolume2\pagefile.sys
4	System	0x830565b1b080	0x524	Thread	0x1fffff	Tid 448 Pid 4
4	System	0x83056a070bc0	0x528	File	0x120089	\Device\HarddiskVolume2\Windows\System32\en-US\win32kbase.sys.mui
4	System	0xe7860a140950	0x52c	Section	0xf001f	Win32kCrossSessionGlobals
4	System	0xe786068b63d0	0x530	Section	0xf001f	PhysicalMemory
4	System	0x830565b1e140	0x534	Process	0x1fffff	csrss.exe Pid 452
4	System	0x830565c8cd60	0x538	Event	0x1f0003	
4	System	0xe78606cf0d00	0x53c	SymbolicLink	0xf0001	PCI#VEN_80EE&DEV_BEEF&SUBSYS_040515AD&REV_00#3&267a616a&1&10#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
4	System	0xe78609145e30	0x540	SymbolicLink	0xf0001	PCI#VEN_80EE&DEV_BEEF&SUBSYS_040515AD&REV_00#3&267a616a&1&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
4	System	0xe7860a27b0a0	0x544	Key	0x2	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E97D-E325-11CE-BFC1-08002BE10318}\0017
4	System	0x83056a2ab080	0x548	Thread	0x1fffff	Tid 480 Pid 4
4	System	0xe7860a276a10	0x54c	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&8b487e3&0&UID0#{10910c20-0c64-4172-9409-add3064c0cad}
4	System	0xe786068b63d0	0x550	Section	0xf001f	PhysicalMemory
4	System	0xe7860a276980	0x554	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&8b487e3&0&UID0#{866519b5-3f07-4c97-b7df-24c5d8a8ccb8}
4	System	0xe7860a279830	0x55c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}\0000
4	System	0xe7860a2771f0	0x560	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&8b487e3&0&UID0#{e6f07b5f-ee97-4a90-b076-33f57bf4eaa7}
4	System	0x83056a1fbd60	0x568	Event	0x1f0003	
4	System	0x83056a39b080	0x56c	Process	0x102a	svchost.exe Pid 776
4	System	0x830565c81db0	0x570	WaitCompletionPacket	0x1	
4	System	0x83056a354080	0x574	Process	0x102a	winlogon.exe Pid 604
4	System	0x83056a1f85e0	0x578	Event	0x1f0003	
4	System	0x830569feba00	0x57c	IoCompletion	0x1f0003	
4	System	0x830565df83c0	0x580	WaitCompletionPacket	0x1	
4	System	0x83056a1fb960	0x584	Event	0x1f0003	
4	System	0x830569febac0	0x588	IoCompletion	0x1f0003	
4	System	0x83056a32f140	0x58c	Process	0x102a	csrss.exe Pid 532
4	System	0x8305696d84c0	0x590	Session	0x1	Session1
4	System	0x83056a354080	0x594	Process	0x102a	winlogon.exe Pid 604
4	System	0x83056a1fbe60	0x598	Event	0x1f0003	
4	System	0x830565c899e0	0x59c	Event	0x1f0003	
4	System	0x83056a32c080	0x5a0	Process	0x1fffff	wininit.exe Pid 524
4	System	0x83056a32f140	0x5a4	Process	0x102a	csrss.exe Pid 532
4	System	0x83056a39b080	0x5a8	Process	0x102a	svchost.exe Pid 776
4	System	0x83056a32f140	0x5ac	Process	0x1fffff	csrss.exe Pid 532
4	System	0x83056a1fc660	0x5b0	Event	0x1f0003	
4	System	0x83056a1fcfe0	0x5b4	Event	0x1f0003	
4	System	0x83056a32c080	0x5b8	Process	0x0	wininit.exe Pid 524
4	System	0xe7860a2d6ce0	0x5bc	Directory	0x4	WindowStations
4	System	0x830565dfc8d0	0x5c0	WaitCompletionPacket	0x1	
4	System	0x830565c89160	0x5c4	Event	0x1f0003	
4	System	0x830569febc80	0x5c8	IoCompletion	0x1f0003	
4	System	0x83056a1fcee0	0x5cc	Event	0x1f0003	
4	System	0x830569fef2c0	0x5d0	IoCompletion	0x1f0003	
4	System	0x83056594ea60	0x5d4	WaitCompletionPacket	0x1	
4	System	0x83056b0a6ee0	0x5d8	Event	0x1f0003	
4	System	0x83056b03e200	0x5dc	IoCompletion	0x1f0003	
4	System	0x83056b0b3bd0	0x5e0	WaitCompletionPacket	0x1	
4	System	0x83056a1fcf60	0x5e4	Event	0x1f0003	
4	System	0x830569fedc00	0x5e8	IoCompletion	0x1f0003	
4	System	0x830565dfc180	0x5ec	WaitCompletionPacket	0x1	
4	System	0x83056a10f640	0x5f0	ALPC Port	0x1f0001	
4	System	0xe7860a1be060	0x5f4	Token	0xe	
4	System	0x830569fef3c0	0x5f8	IoCompletion	0x1f0003	
4	System	0x83056a352080	0x5fc	Thread	0x1fffff	Tid 600 Pid 4
4	System	0x83056a1f8560	0x600	Event	0x1f0003	
4	System	0x83056594ec00	0x604	WaitCompletionPacket	0x1	
4	System	0x83056a354080	0x608	Process	0x1fffff	winlogon.exe Pid 604
4	System	0x83056a1f8660	0x60c	Event	0x1f0003	
4	System	0x83056a256180	0x610	Timer	0x1f0003	
4	System	0x83056a255760	0x614	Timer	0x1f0003	
4	System	0x83056a1f88e0	0x618	Event	0x1f0003	
4	System	0x83056a1fd960	0x61c	Event	0x1f0003	
4	System	0x83056a1fd4e0	0x620	Event	0x1f0003	
4	System	0x83056a1fdce0	0x624	Event	0x1f0003	
4	System	0x83056a1f8560	0x628	Event	0x1f0003	
4	System	0x83056a256180	0x62c	Timer	0x2	
4	System	0x83056a1fd5e0	0x630	Event	0x1f0003	
4	System	0x83056a354080	0x634	Process	0x102a	winlogon.exe Pid 604
4	System	0x83056a1fd660	0x638	Event	0x1f0003	
4	System	0x83056a255ac0	0x63c	Timer	0x1f0003	
4	System	0x83056a255c70	0x640	Timer	0x1f0003	
4	System	0x83056a256ba0	0x644	Timer	0x1f0003	
4	System	0x83056a2550a0	0x648	Timer	0x1f0003	
4	System	0x83056a2564e0	0x64c	Timer	0x1f0003	
4	System	0x83056a255e20	0x650	Timer	0x1f0003	
4	System	0x83056a1fd6e0	0x654	Event	0x1f0003	
4	System	0x83056a1fd7e0	0x658	Event	0x1f0003	
4	System	0x83056a1fd9e0	0x65c	Event	0x1f0003	
4	System	0x83056a1fdf60	0x660	Event	0x1f0003	
4	System	0x83056a1fdae0	0x664	Event	0x1f0003	
4	System	0x83056a1fdde0	0x668	Event	0x1f0003	
4	System	0x83056a1fd5e0	0x66c	Event	0x1f0003	
4	System	0x83056a255ac0	0x670	Timer	0x2	
4	System	0x83056a1fe360	0x674	Event	0x1f0003	
4	System	0x83056a1fe160	0x678	Event	0x1f0003	
4	System	0x83056a256d50	0x67c	Timer	0x1f0003	
4	System	0x83056a1fe3e0	0x680	Event	0x1f0003	
4	System	0x83056a1fe860	0x684	Event	0x1f0003	
4	System	0x83056a1fed60	0x688	Event	0x1f0003	
4	System	0x83056a1fe360	0x68c	Event	0x1f0003	
4	System	0x83056a256d50	0x690	Timer	0x2	
4	System	0x83056a2fb810	0x694	Desktop	0xf0003	Disconnect
4	System	0x83056a1fe0e0	0x698	Event	0x1f0003	
4	System	0x83056a3c95e0	0x69c	WaitCompletionPacket	0x1	
4	System	0x83056a028dc0	0x6a0	ALPC Port	0x1f0001	
4	System	0x830569ff0380	0x6a4	IoCompletion	0x1f0003	
4	System	0xe7860a2540a0	0x6a8	Token	0xe	
4	System	0x83056a37f4e0	0x6ac	Event	0x1f0003	
4	System	0x83056a3c9c60	0x6b0	WaitCompletionPacket	0x1	
4	System	0x83056a33c7c0	0x6b4	Event	0x1f0003	EventShutDownCSRSS
4	System	0x83056a37f5e0	0x6b8	Event	0x1f0003	
4	System	0x830569ff08c0	0x6bc	IoCompletion	0x1f0003	
4	System	0x83056a3ca890	0x6c0	WaitCompletionPacket	0x1	
4	System	0x83056a37ff60	0x6c4	Event	0x1f0003	
4	System	0x83056a37f260	0x6c8	Event	0x1f0003	
4	System	0x83056a256840	0x6cc	Timer	0x1f0003	
4	System	0x83056a255250	0x6d0	Timer	0x1f0003	
4	System	0x83056a37f2e0	0x6d4	Event	0x1f0003	
4	System	0x83056a37f6e0	0x6d8	Event	0x1f0003	
4	System	0x83056a37fc60	0x6dc	Event	0x1f0003	
4	System	0x83056a37f760	0x6e0	Event	0x1f0003	
4	System	0x83056a37ff60	0x6e4	Event	0x1f0003	
4	System	0x83056a256840	0x6e8	Timer	0x2	
4	System	0x8305696d84c0	0x6ec	Session	0x0	Session1
4	System	0x83056a3c5070	0x6f0	RawInputManager	0x3	
4	System	0x83056a3375f0	0x6f4	File	0x100001	\Device\00000019
4	System	0x8305696d84c0	0x6f8	Session	0x0	Session1
4	System	0xe786115543a0	0x6fc	Directory	0xf	RPC Control
4	System	0x830569ff0ec0	0x704	IoCompletion	0x1f0003	
4	System	0x83056a37fe60	0x708	Event	0x1f0003	
4	System	0x83056a3dc280	0x70c	Process	0x1fffff	services.exe Pid 656
4	System	0x83056a3cc290	0x710	WaitCompletionPacket	0x1	
4	System	0x83056a3dc280	0x714	Process	0x102a	services.exe Pid 656
4	System	0x83056a325080	0x718	Process	0x102a	lsass.exe Pid 664
4	System	0x83056a325080	0x71c	Process	0x1028	lsass.exe Pid 664
4	System	0x83056a325080	0x720	Process	0x1fffff	lsass.exe Pid 664
4	System	0x83056a325080	0x724	Process	0x102a	lsass.exe Pid 664
4	System	0x83056a3dc280	0x72c	Process	0x102a	services.exe Pid 656
4	System	0x83056cc3e940	0x730	IoCompletion	0x1f0003	
4	System	0x83056bc84c60	0x734	Event	0x1f0003	
4	System	0x83056c307c60	0x738	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\COMPONENTS{53b39e62-18c4-11ea-a811-000d3aa4692b}.TxR.blf
4	System	0x830569e224d0	0x73c	ALPC Port	0x1f0001	
4	System	0x83056b461080	0x740	Process	0x102a	conhost.exe Pid 1756
4	System	0x830569e22290	0x744	ALPC Port	0x1f0001	
4	System	0x83056a3dc280	0x748	Process	0x102a	services.exe Pid 656
4	System	0x83056a325080	0x74c	Process	0x102a	lsass.exe Pid 664
4	System	0x83056a381ae0	0x750	Event	0x1f0003	
4	System	0x83056a3813e0	0x754	Event	0x1f0003	
4	System	0x83056a255400	0x758	Timer	0x1f0003	
4	System	0x83056a381b60	0x75c	Event	0x1f0003	
4	System	0x83056a3818e0	0x760	Event	0x1f0003	
4	System	0x83056a381f60	0x764	Event	0x1f0003	
4	System	0x83056a3813e0	0x768	Event	0x1f0003	
4	System	0x83056a255400	0x76c	Timer	0x2	
4	System	0x8305696d84c0	0x770	Session	0x0	Session1
4	System	0x83056a3e4070	0x774	RawInputManager	0x3	
4	System	0x8305696d84c0	0x778	Session	0x0	Session1
4	System	0x83056a337c30	0x77c	File	0x100001	\Device\00000017
4	System	0x83056f3d7de0	0x780	Event	0x1f0003	
4	System	0x83056a2fa4b0	0x784	Desktop	0xf0003	Disconnect
4	System	0x8305696d84c0	0x788	Session	0x0	Session1
4	System	0x8305696d84c0	0x78c	Session	0x0	Session1
4	System	0x8305696d84c0	0x790	Session	0x0	Session1
4	System	0x83056b1ccce0	0x794	Event	0x1f0003	
4	System	0x83056b22ac40	0x798	WaitCompletionPacket	0x1	
4	System	0x83056b22b2c0	0x79c	WaitCompletionPacket	0x1	
4	System	0x83056b229da0	0x7a0	WaitCompletionPacket	0x1	
4	System	0x83056b229240	0x7a4	WaitCompletionPacket	0x1	
4	System	0x83056b229170	0x7a8	WaitCompletionPacket	0x1	
4	System	0x83056b228f00	0x7ac	WaitCompletionPacket	0x1	
4	System	0x83056b22a760	0x7b0	WaitCompletionPacket	0x1	
4	System	0x83056b22a690	0x7b4	WaitCompletionPacket	0x1	
4	System	0x83056b22a5c0	0x7b8	WaitCompletionPacket	0x1	
4	System	0x83056b229c00	0x7bc	WaitCompletionPacket	0x1	
4	System	0x83056b22a280	0x7c0	WaitCompletionPacket	0x1	
4	System	0x83056b22a420	0x7c4	WaitCompletionPacket	0x1	
4	System	0x83056b22a4f0	0x7c8	WaitCompletionPacket	0x1	
4	System	0x83056a325080	0x7cc	Process	0x102a	lsass.exe Pid 664
4	System	0x83056b22a830	0x7d0	WaitCompletionPacket	0x1	
4	System	0x8305696d84c0	0x7d4	Session	0x0	Session1
4	System	0x8305696d84c0	0x7d8	Session	0x0	Session1
4	System	0x83056a325080	0x7dc	Process	0x1478	lsass.exe Pid 664
4	System	0x83056a3dc280	0x7e0	Process	0x102a	services.exe Pid 656
4	System	0x83056a1b9680	0x7e4	ALPC Port	0x1f0001	
4	System	0xe7860a3a2c00	0x7e8	Directory	0xf	RPC Control
4	System	0x83056a39b080	0x7ec	Process	0x1fffff	svchost.exe Pid 776
4	System	0xe7860a3a2660	0x7f0	Directory	0xf	S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xe7860a397360	0x7f4	SymbolicLink	0xf0001	Global
4	System	0x83056a381060	0x7f8	Event	0x1f0003	
4	System	0xe7860a396bd0	0x7fc	SymbolicLink	0xf0001	Local
4	System	0xe7860a396700	0x804	SymbolicLink	0xf0001	Session
4	System	0x830565a2ba50	0x808	File	0x1f0006	\Device\NamedPipe\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xe7860a3c8560	0x80c	Directory	0xf	RPC Control
4	System	0xe7860a3a2de0	0x810	Directory	0xf	S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xe7860a3923c0	0x814	Key	0x9	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER\QUOTA SYSTEM
4	System	0x83056a39c080	0x818	Process	0x1fffff	fontdrvhost.ex Pid 784
4	System	0xe7860a3974c0	0x81c	SymbolicLink	0xf0001	Local
4	System	0xe7860a3972b0	0x820	SymbolicLink	0xf0001	Global
4	System	0xe7860a396180	0x824	SymbolicLink	0xf0001	Session
4	System	0x830565a2c220	0x828	File	0x1f0006	\Device\NamedPipe\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0x83056a3d3930	0x82c	WaitCompletionPacket	0x1	
4	System	0x83056a3a0ec0	0x830	IoCompletion	0x1f0003	
4	System	0x830565a2eac0	0x834	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\SleepStudy\UserNotPresentSession.etl
4	System	0x83056a39e080	0x838	Process	0x1fffff	fontdrvhost.ex Pid 792
4	System	0x83056a39c080	0x83c	Process	0x102a	fontdrvhost.ex Pid 784
4	System	0x83056a39e080	0x840	Process	0x102a	fontdrvhost.ex Pid 792
4	System	0x83056a39e080	0x844	Process	0x102a	fontdrvhost.ex Pid 792
4	System	0xe7860a3c81a0	0x848	Directory	0xf000f	00000000-000074be
4	System	0x83056a39b080	0x84c	Process	0x102a	svchost.exe Pid 776
4	System	0x83056a39b080	0x850	Process	0x102a	svchost.exe Pid 776
4	System	0xe7860a3c7a20	0x854	Directory	0xf000f	00000000-000074de
4	System	0x83056a39b080	0x858	Process	0x102a	svchost.exe Pid 776
4	System	0x83056a39c080	0x85c	Process	0x102a	fontdrvhost.ex Pid 784
4	System	0x83056b0ce530	0x860	ALPC Port	0x1f0001	
4	System	0x83056a357a80	0x86c	TmRm	0x1f007f	
4	System	0x83056b08a080	0x870	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
4	System	0x830565afb360	0x874	Event	0x1f0003	
4	System	0x83056a3a3e00	0x878	IoCompletion	0x1f0003	
4	System	0x83056a3d5740	0x87c	WaitCompletionPacket	0x1	
4	System	0x83056b0678b0	0x880	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
4	System	0x83056a357d50	0x884	TmRm	0x1f007f	
4	System	0x83056a3a9a80	0x888	ALPC Port	0x1f0001	
4	System	0x83056b0cc790	0x890	ALPC Port	0x1f0001	
4	System	0x83056b069b10	0x89c	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
4	System	0x83056a3dc280	0x8a0	Process	0x102a	services.exe Pid 656
4	System	0x83056a39b080	0x8a4	Process	0x102a	svchost.exe Pid 776
4	System	0xe7860a3cc6e0	0x8a8	Section	0x17	
4	System	0x83056b068b70	0x8ac	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
4	System	0x830565b0c060	0x8b0	TmTm	0xf003f	
4	System	0x83056b0366b0	0x8b4	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.blf
4	System	0x83056b089500	0x8b8	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
4	System	0x83056b088980	0x8bc	File	0x12019f	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
4	System	0xe7860a3c7de0	0x8c0	Directory	0xf000f	00000000-000003e4
4	System	0x83056a39b080	0x8c8	Process	0x102a	svchost.exe Pid 776
4	System	0x83056b07c240	0x8cc	Process	0x102a	svchost.exe Pid 896
4	System	0x83056a39b080	0x8d0	Process	0x102a	svchost.exe Pid 776
4	System	0x83056b0cbc50	0x8d4	ALPC Port	0x1f0001	
4	System	0x83056b07c240	0x8d8	Process	0x1fffff	svchost.exe Pid 896
4	System	0x83056b07c240	0x8dc	Process	0x102a	svchost.exe Pid 896
4	System	0xe7860a5680a0	0x8e0	Token	0xf01ff	
4	System	0xe786090b2ab0	0x8e4	Token	0xf01ff	
4	System	0xe7860a25c5f0	0x8e8	Token	0xf01ff	
4	System	0x83056b07c240	0x8ec	Process	0x102a	svchost.exe Pid 896
4	System	0xe7860a5a42e0	0x8f0	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\VOLATILENOTIFICATIONS
4	System	0x83056e4da550	0x8f4	File	0x12019f	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x83056e4dbc50	0x8f8	File	0x12019f	\Device\Tcp
4	System	0x83056b1e95e0	0x8fc	Event	0x1f0003	DwmComposedEvent_1
4	System	0x830569da0240	0x900	Process	0x102a	RuntimeBroker. Pid 5520
4	System	0x83056ddb7540	0x904	IoCompletion	0x1f0003	
4	System	0x830569becbe0	0x908	Event	0x1f0003	
4	System	0x83056be78140	0x910	IoCompletion	0x1f0003	
4	System	0x83056b994080	0x914	Process	0x102a	ShellExperienc Pid 6244
4	System	0x83056d465d60	0x918	Event	0x1f0003	
4	System	0x83056b15c200	0x91c	Process	0x1fffff	dwm.exe Pid 1000
4	System	0x83056b12ad60	0x920	Event	0x1f0003	
4	System	0x83056b0eca80	0x924	IoCompletion	0x1f0003	
4	System	0x83056b0b63a0	0x928	WaitCompletionPacket	0x1	
4	System	0x83056b15c200	0x92c	Process	0x102a	dwm.exe Pid 1000
4	System	0x83056b15c200	0x934	Process	0x102a	dwm.exe Pid 1000
4	System	0xe7860a5d5560	0x938	Directory	0xf000f	00000000-0000c9b4
4	System	0x83056f443780	0x93c	IoCompletion	0x1f0003	
4	System	0x830573f36230	0x940	WaitCompletionPacket	0x1	
4	System	0x83056e4d9b40	0x944	File	0x12019f	\Device\Tcp
4	System	0x83056bfb6080	0x94c	Process	0x102a	SystemSettings Pid 3984
